time,wind_speed_10m,temperature_2m,cloud_cover,relative_humidity_2m,surface_pressure,apparent_temperature,precipitation,vapour_pressure_deficit
2023-11-01 08:00:00,10.041354,26.75,100.0,82.897,1015.2272,31.13934,0.2,0.6003578
2023-11-01 09:00:00,13.441071,27.75,94.0,74.48664,1015.6308,31.165207,0.0,0.9496248
2023-11-01 10:00:00,16.323528,26.95,100.0,77.11985,1015.6277,29.829971,2.4,0.8127148
2023-11-01 11:00:00,17.373497,26.45,99.0,82.11456,1014.8265,29.49981,1.9,0.61687446
2023-11-01 12:00:00,15.986595,26.75,100.0,83.14704,1013.8289,30.3028,0.4,0.59157705
2023-11-01 13:00:00,16.327497,26.6,100.0,83.12988,1013.0293,30.012127,0.4,0.586992
2023-11-01 14:00:00,16.645864,26.45,100.0,83.61571,1011.9301,29.785686,0.6,0.56508255
2023-11-01 15:00:00,15.281989,25.7,100.0,84.55043,1011.3276,28.908249,5.4,0.5097971
2023-11-01 16:00:00,14.565548,25.85,100.0,87.9497,1011.5281,29.641956,1.8,0.4011414
2023-11-01 17:00:00,14.05845,25.2,100.0,89.77317,1011.6251,28.884659,2.8,0.32758212
2023-11-01 18:00:00,13.276144,25.25,100.0,90.86555,1012.3245,29.200294,1.1,0.2934537
2023-11-01 19:00:00,13.493999,25.15,100.0,90.585625,1013.2231,28.977455,1.4,0.30066037
2023-11-01 20:00:00,11.27553,25.05,100.0,92.788376,1013.82166,29.38427,0.8,0.22893977
2023-11-01 21:00:00,10.948973,25.0,99.0,91.39892,1013.82166,29.19881,1.7,0.2722466
2023-11-01 22:00:00,12.57426,25.05,100.0,90.85257,1013.82166,28.981476,0.5,0.29040456
2023-11-01 23:00:00,10.703569,25.1,100.0,90.3094,1013.72205,29.274052,0.7,0.30856586
2023-11-02 00:00:00,10.239453,24.85,100.0,91.114204,1013.022,29.031986,0.3,0.27876353
2023-11-02 01:00:00,7.5942073,24.95,100.0,91.67183,1012.4231,29.638115,0.4,0.26282477
2023-11-02 02:00:00,10.587917,24.95,100.0,91.395836,1011.82385,29.171291,0.6,0.2715366
2023-11-02 03:00:00,9.904906,24.8,100.0,91.3866,1011.42377,29.030838,0.4,0.2694142
2023-11-02 04:00:00,9.3669195,24.75,100.0,91.383514,1011.22363,29.029438,0.4,0.26871014
2023-11-02 05:00:00,8.311245,24.95,58.0,91.395836,1011.4244,29.503307,0.3,0.2715366
2023-11-02 06:00:00,6.849467,25.05,86.0,89.76233,1011.72437,29.69616,0.1,0.32502294
2023-11-02 07:00:00,9.9571085,25.6,91.0,89.53236,1012.426,30.095032,0.3,0.34333754
2023-11-02 08:00:00,11.928989,26.35,100.0,85.90269,1013.42786,30.58707,0.1,0.48333383
2023-11-02 09:00:00,12.979984,26.7,100.0,84.14847,1014.12836,30.78326,0.1,0.554785
2023-11-02 10:00:00,13.1041975,26.8,98.0,86.46311,1013.6296,31.20829,0.3,0.47653913
2023-11-02 11:00:00,12.864649,27.35,77.0,83.96684,1012.633,31.835068,0.1,0.5828953
2023-11-02 12:00:00,15.141414,27.35,98.0,84.47106,1011.53436,31.555653,0.0,0.5645585
2023-11-02 13:00:00,15.990646,27.4,75.0,82.47596,1010.4361,31.533436,1.2,0.63897943
2023-11-02 14:00:00,13.18308,27.2,79.0,85.21713,1009.9357,31.69149,1.4,0.53273916
2023-11-02 15:00:00,12.4811535,26.5,88.0,82.86799,1009.7331,30.382725,3.2,0.592618
2023-11-02 16:00:00,6.3690495,26.5,100.0,86.17579,1009.93286,31.671352,1.0,0.47816467
2023-11-02 17:00:00,10.703569,25.35,100.0,91.69563,1010.4272,29.828949,1.7,0.2683692
2023-11-02 18:00:00,3.2599385,25.05,100.0,92.788376,1010.62573,30.553211,1.0,0.22893977
2023-11-02 19:00:00,1.9386592,25.15,100.0,93.35288,1011.42535,30.969479,0.1,0.2122736
2023-11-02 20:00:00,3.8939953,24.95,100.0,90.846016,1012.8226,30.087238,0.2,0.28889132
2023-11-02 21:00:00,4.1046314,24.55,100.0,95.31324,1012.4216,29.900002,0.0,0.14441872
2023-11-02 22:00:00,1.835647,24.9,100.0,91.94571,1012.1231,30.427979,0.0,0.25342655
2023-11-02 23:00:00,3.396233,24.3,100.0,92.74926,1011.92084,29.33183,0.0,0.22012663
2023-11-03 00:00:00,3.0758414,24.0,100.0,95.87169,1011.3204,29.227802,0.0,0.12309718
2023-11-03 01:00:00,2.5455842,24.1,100.0,96.74593,1010.6215,29.555847,0.1,0.09760928
2023-11-03 02:00:00,2.52,24.2,100.0,96.74834,1010.12286,29.720345,0.0,0.09812236
2023-11-03 03:00:00,3.2399998,23.9,100.0,95.290886,1009.6222,28.984745,0.0,0.13957858
2023-11-03 04:00:00,2.968636,24.05,100.0,93.86637,1009.1234,29.114975,0.0,0.18344617
2023-11-03 05:00:00,3.2599385,24.05,100.0,93.582695,1009.5229,29.043034,0.0,0.19193149
2023-11-03 06:00:00,2.16,24.15,100.0,94.15502,1010.3222,29.421616,0.0,0.17586064
2023-11-03 07:00:00,3.219938,25.3,100.0,90.59565,1010.82666,30.716755,0.0,0.30302382
2023-11-03 08:00:00,3.219938,26.6,100.0,86.18534,1011.8308,32.292786,0.1,0.48064852
2023-11-03 09:00:00,4.3349743,27.45,100.0,81.98844,1012.3337,32.978817,0.2,0.6586809
2023-11-03 10:00:00,6.489992,28.15,85.0,78.233406,1011.63776,33.99785,0.2,0.8291514
2023-11-03 11:00:00,8.714677,28.6,73.0,75.98421,1010.7408,34.336807,0.1,0.93903565
2023-11-03 12:00:00,10.799999,28.85,77.0,75.341606,1009.6431,34.853863,0.1,0.9782021
2023-11-03 13:00:00,12.031756,28.6,86.0,78.29748,1008.6434,34.294174,0.1,0.8485408
2023-11-03 14:00:00,13.104198,28.35,99.0,78.9688,1007.843,33.338577,0.1,0.8104687
2023-11-03 15:00:00,13.849477,28.05,100.0,79.4024,1007.54224,32.221573,0.0,0.78006005
2023-11-03 16:00:00,13.049689,27.75,98.0,80.32103,1007.5409,31.976215,0.0,0.7323718
2023-11-03 17:00:00,9.904906,27.25,85.0,82.95484,1008.03845,31.966858,0.0,0.6160934
2023-11-03 18:00:00,4.452954,26.7,48.0,85.42241,1008.4355,32.181602,0.1,0.510185
2023-11-03 19:00:00,4.3349743,26.1,97.0,89.56922,1009.1321,31.725079,0.1,0.35237455
2023-11-03 20:00:00,6.439876,25.8,100.0,92.54989,1010.3292,31.277111,0.4,0.24725342
2023-11-03 21:00:00,9.659814,24.15,100.0,94.440025,1011.1213,28.357666,2.6,0.16728497
2023-11-03 22:00:00,5.00128,24.15,58.0,91.623924,1010.8216,28.742828,0.8,0.25202656
2023-11-03 23:00:00,1.9386592,24.25,45.0,93.02765,1010.7221,29.494453,0.1,0.21104217
2023-11-04 00:00:00,6.6185193,24.6,72.0,91.37426,1010.7237,29.191135,0.3,0.2666061
2023-11-04 01:00:00,6.792466,24.0,61.0,95.29431,1010.4215,28.626015,0.1,0.14031482
2023-11-04 02:00:00,4.198285,23.8,79.0,95.57615,1010.2208,28.7155,0.0,0.13033915
2023-11-04 03:00:00,3.396233,23.75,35.0,95.57452,1009.72144,28.75299,0.0,0.12999606
2023-11-04 04:00:00,3.096837,23.4,27.0,96.72913,1009.3204,28.358936,0.0,0.094080925
2023-11-04 05:00:00,4.3349743,23.15,10.0,95.845856,1009.31903,27.697002,0.0,0.11770344
2023-11-04 06:00:00,4.39436,23.25,15.0,95.84887,1010.1188,27.845676,0.0,0.118327856
2023-11-04 07:00:00,3.7585104,24.85,18.0,93.05782,1010.72485,30.188847,0.0,0.21778059
2023-11-04 08:00:00,3.219938,26.75,69.0,87.76237,1011.5318,32.727135,0.0,0.429528
2023-11-04 09:00:00,2.2768397,27.7,36.0,82.26469,1011.9354,33.7175,0.3,0.6580913
2023-11-04 10:00:00,5.8048253,28.35,27.0,79.681274,1011.9379,34.5525,0.5,0.7829995
2023-11-04 11:00:00,7.5170207,28.85,14.0,76.93966,1011.0413,35.227024,0.1,0.9147737
2023-11-04 12:00:00,9.793058,28.95,12.0,76.495285,1010.24274,35.29361,0.1,0.93780565
2023-11-04 13:00:00,10.028439,29.0,9.0,75.591675,1009.444,35.01751,0.0,0.97669077
2023-11-04 14:00:00,11.440979,28.9,6.0,76.717125,1008.6447,34.195126,0.0,0.9262743
2023-11-04 15:00:00,11.609651,28.4,1.0,78.73956,1008.2429,33.023575,0.0,0.82168365
2023-11-04 16:00:00,9.290511,27.8,0.0,81.05373,1008.3403,32.699657,0.0,0.70714736
2023-11-04 17:00:00,3.563818,27.05,1.0,86.48649,1008.6368,33.008537,0.0,0.4827304
2023-11-04 18:00:00,2.9024127,27.5,14.0,82.48778,1009.13806,33.331757,0.0,0.64228344
2023-11-04 19:00:00,0.0,27.45,17.0,82.23482,1009.9367,33.642284,0.1,0.6496675
2023-11-04 20:00:00,3.6,27.05,19.0,84.43923,1011.2335,32.749302,0.1,0.55588555
2023-11-04 21:00:00,1.4399999,26.6,66.0,85.926994,1011.43134,32.52115,0.3,0.48963904
2023-11-04 22:00:00,1.9386592,25.5,95.0,93.09027,1011.3266,31.506989,0.5,0.22528529
2023-11-04 23:00:00,2.9024127,25.5,62.0,94.49428,1011.22675,31.525406,0.1,0.17950416
2023-11-05 00:00:00,2.7416782,25.5,72.0,92.53382,1010.8273,31.326878,0.1,0.24343085
2023-11-05 01:00:00,4.198285,25.4,52.0,91.14905,1010.32764,30.796677,0.1,0.28688407
2023-11-05 02:00:00,6.4096174,25.1,51.0,93.63131,1010.22644,30.267536,0.0,0.2027781
2023-11-05 03:00:00,3.8268526,24.9,99.0,93.622086,1009.9259,30.320751,0.0,0.20067358
2023-11-05 04:00:00,2.7416782,24.7,100.0,95.31833,1009.8254,30.340984,0.0,0.14555645
2023-11-05 05:00:00,2.9024127,25.0,100.0,94.191025,1010.32605,30.679146,0.0,0.18385983
2023-11-05 06:00:00,1.8,25.6,99.0,88.194115,1010.9279,31.13219,0.0,0.3872404
2023-11-05 07:00:00,2.6208394,26.0,60.0,88.22716,1011.3289,31.65672,0.0,0.3953867
2023-11-05 08:00:00,3.96,26.95,37.0,85.19176,1012.43164,32.62842,0.0,0.525908
2023-11-05 09:00:00,1.609969,27.7,27.0,81.04103,1012.8343,33.657085,0.2,0.70351577
2023-11-05 10:00:00,3.7585104,28.7,31.0,76.457245,1012.439,34.91333,0.1,0.92586565
2023-11-05 11:00:00,9.227524,29.3,35.0,75.187386,1011.4428,35.518837,0.1,1.0101795
2023-11-05 12:00:00,13.661038,29.15,30.0,75.389084,1010.4433,34.835377,0.1,0.9933512
2023-11-05 13:00:00,16.311613,28.65,19.0,80.19879,1009.84186,33.95423,0.0,0.7764089
2023-11-05 14:00:00,16.394829,28.25,37.0,83.565865,1009.14124,33.13325,0.0,0.62959075
2023-11-05 15:00:00,14.84318,28.0,63.0,84.03755,1008.9405,32.604095,0.0,0.60270643
2023-11-05 16:00:00,10.8955765,27.95,76.0,82.54081,1009.04,32.902115,0.0,0.6573303
2023-11-05 17:00:00,8.557102,27.3,86.0,85.22728,1009.5366,32.52993,0.5,0.53549266
2023-11-05 18:00:00,4.072935,26.75,79.0,88.55302,1010.0337,32.699104,0.0,0.4017706
2023-11-05 19:00:00,2.7416782,27.2,87.0,85.21713,1011.03436,33.21419,0.0,0.53273916
2023-11-05 20:00:00,5.154415,26.5,100.0,89.06436,1012.42975,32.195423,0.5,0.37822986
2023-11-05 21:00:00,4.0249224,26.35,92.0,90.39496,1012.8286,32.274548,0.5,0.32928467
2023-11-05 22:00:00,1.8,26.5,100.0,84.63502,1012.7294,32.152622,0.4,0.5314753
2023-11-05 23:00:00,1.609969,26.15,80.0,86.40204,1012.0286,31.830864,0.1,0.46075368
2023-11-06 00:00:00,3.7064266,25.1,25.0,94.47828,1011.7246,30.755398,0.0,0.17580795
2023-11-06 01:00:00,3.6,24.8,43.0,96.184044,1011.224,30.471344,0.0,0.11934686
2023-11-06 02:00:00,4.39436,24.4,100.0,97.04445,1010.8226,29.80038,0.0,0.09025884
2023-11-06 03:00:00,3.96,24.35,100.0,97.33551,1010.4231,29.813793,0.0,0.08112645
2023-11-06 04:00:00,3.8939953,24.65,100.0,96.17986,1010.2247,30.185032,0.0,0.118415356
2023-11-06 05:00:00,3.0547013,25.15,100.0,92.793564,1010.5264,30.744701,0.0,0.23013783
2023-11-06 06:00:00,3.319036,25.15,78.0,93.6336,1011.2256,30.799301,0.0,0.20330739
2023-11-06 07:00:00,2.8116899,26.15,18.0,90.92385,1011.72906,32.18763,0.0,0.30750823
2023-11-06 08:00:00,2.7416782,27.35,22.0,84.47106,1013.1324,33.363945,0.2,0.5645585
2023-11-06 09:00:00,4.8965297,28.25,28.0,79.66782,1013.33594,33.88452,0.1,0.7789905
2023-11-06 10:00:00,8.654987,28.85,19.0,77.40168,1013.0389,34.681023,0.1,0.8964369
2023-11-06 11:00:00,11.753876,28.95,16.0,77.64815,1012.6398,34.92382,0.1,0.8917849
2023-11-06 12:00:00,13.392774,28.75,17.0,79.734886,1011.83997,34.75229,0.1,0.79921126
2023-11-06 13:00:00,14.77755,28.6,14.0,82.86296,1011.0404,34.354404,0.0,0.66996765
2023-11-06 14:00:00,12.181624,27.8,48.0,87.59107,1010.2379,33.24252,0.0,0.4630835
2023-11-06 15:00:00,12.594856,27.9,24.0,83.277916,1009.5391,32.66904,0.0,0.62774205
2023-11-06 16:00:00,9.885262,27.85,19.0,82.036804,1009.83875,32.82133,0.0,0.6723933
2023-11-06 17:00:00,5.1165614,27.5,45.0,83.73235,1010.0369,33.167355,0.1,0.5966213
2023-11-06 18:00:00,3.2599385,25.5,100.0,91.704544,1011.12695,31.15741,0.9,0.27047276
2023-11-06 19:00:00,8.404285,23.95,100.0,95.58102,1012.41864,28.341026,3.5,0.13137102
2023-11-06 20:00:00,4.0249224,24.5,100.0,92.75971,1013.5198,29.558811,1.0,0.22244835
2023-11-06 21:00:00,5.0528407,24.45,100.0,91.641945,1013.91907,29.210514,0.8,0.25603104
2023-11-06 22:00:00,4.1046314,24.45,100.0,93.03774,1014.0189,29.497257,0.4,0.21326804
2023-11-06 23:00:00,5.8048253,24.25,100.0,93.59196,1013.4187,28.989944,0.0,0.19395971
2023-11-07 00:00:00,2.9024127,24.15,100.0,94.72575,1012.8191,29.372974,0.0,0.15868711
2023-11-07 01:00:00,2.8116899,23.95,100.0,95.87019,1012.119,29.186462,0.0,0.12277317
2023-11-07 02:00:00,1.609969,24.6,100.0,92.764946,1011.7224,30.0708,0.1,0.2236166
2023-11-07 03:00:00,1.835647,24.8,100.0,92.77536,1011.32385,30.358437,0.2,0.22596955
2023-11-07 04:00:00,2.2768397,24.6,100.0,94.458176,1011.12317,30.155266,0.2,0.17127752
2023-11-07 05:00:00,3.396233,24.45,100.0,95.597176,1011.62195,29.872795,0.4,0.13486171
2023-11-07 06:00:00,5.5887027,24.5,100.0,94.73918,1012.1216,29.541935,0.1,0.16162634
2023-11-07 07:00:00,6.28713,25.2,100.0,90.0444,1012.82355,30.048145,0.3,0.31889296
2023-11-07 08:00:00,2.5455842,25.65,100.0,91.43877,1013.3248,31.473873,0.5,0.28162742
2023-11-07 09:00:00,5.1544156,26.45,100.0,89.06055,1013.5281,32.113556,0.1,0.37725258
2023-11-07 10:00:00,6.8399997,27.35,100.0,85.99957,1013.53186,32.959236,0.1,0.5089729
2023-11-07 11:00:00,7.6367526,27.75,100.0,84.51336,1012.53467,33.434174,0.1,0.57629824
2023-11-07 12:00:00,11.592895,26.8,100.0,87.766685,1011.8318,31.88123,1.1,0.43063807
2023-11-07 13:00:00,9.605998,26.75,100.0,85.17138,1010.93256,31.480038,0.3,0.5204966
2023-11-07 14:00:00,12.964998,26.1,98.0,84.083336,1010.3305,29.82299,0.3,0.5377586
2023-11-07 15:00:00,12.144331,26.05,100.0,85.09988,1009.9311,29.982506,0.1,0.50192285
2023-11-07 16:00:00,11.384198,25.6,100.0,86.6114,1010.1289,29.554237,0.1,0.43916845
2023-11-07 17:00:00,10.144082,25.45,100.0,85.81466,1010.4278,29.407871,0.0,0.4611976
2023-11-07 18:00:00,11.631956,25.25,100.0,88.165054,1010.92633,29.13882,0.1,0.38022995
2023-11-07 19:00:00,13.797913,25.25,100.0,88.69948,1011.92505,28.882568,0.1,0.36305642
2023-11-07 20:00:00,11.183201,24.95,100.0,91.395836,1012.2233,29.08448,0.5,0.2715366
2023-11-07 21:00:00,7.754637,24.65,100.0,93.89302,1012.7215,29.375866,2.8,0.18931031
2023-11-07 22:00:00,6.9153743,24.55,100.0,94.4562,1012.7211,29.398396,0.8,0.17082977
2023-11-07 23:00:00,6.28713,24.35,100.0,96.4613,1012.9199,29.381989,2.6,0.107746124
2023-11-08 00:00:00,6.792466,24.4,100.0,95.02133,1012.3207,29.236115,1.7,0.15204716
2023-11-08 01:00:00,6.297428,24.45,100.0,94.73724,1011.52203,29.358242,2.1,0.16120362
2023-11-08 02:00:00,6.1305785,24.5,100.0,95.02494,1010.8232,29.493397,1.0,0.15284562
2023-11-08 03:00:00,4.39436,24.65,100.0,93.89302,1010.2247,29.86591,0.3,0.18931031
2023-11-08 04:00:00,4.6102495,24.65,100.0,93.328804,1010.2247,29.77369,0.0,0.20680213
2023-11-08 05:00:00,6.8777895,24.45,100.0,93.60127,1010.7231,29.152779,1.7,0.19600439
2023-11-08 06:00:00,3.8939953,24.5,100.0,93.60355,1011.3225,29.667927,0.5,0.19651914
2023-11-08 07:00:00,3.6,24.85,61.0,91.66586,1011.52386,30.060333,0.3,0.2614541
2023-11-08 08:00:00,6.6185193,25.6,91.0,87.39963,1012.5259,30.339005,0.1,0.41330695
2023-11-08 09:00:00,6.9247384,26.8,53.0,83.9067,1012.73065,31.796963,0.0,0.5665612
2023-11-08 10:00:00,7.9036193,28.1,96.0,78.22625,1012.33655,33.6811,0.0,0.8270216
2023-11-08 11:00:00,11.874544,28.5,73.0,75.74056,1011.43933,33.61699,0.1,0.9430957
2023-11-08 12:00:00,15.328561,28.6,68.0,77.133255,1010.34125,33.838432,0.1,0.89408374
2023-11-08 13:00:00,17.771753,28.4,42.0,78.73956,1009.14185,33.24882,0.2,0.82168365
2023-11-08 14:00:00,20.188908,28.15,37.0,80.37334,1008.1421,32.09387,0.0,0.7476003
2023-11-08 15:00:00,19.813087,27.95,64.0,79.38876,1008.04126,31.18956,0.0,0.7760563
2023-11-08 16:00:00,16.65754,27.25,74.0,82.21088,1008.63776,30.888725,0.0,0.6429939
2023-11-08 17:00:00,9.726665,27.0,49.0,83.17561,1009.1358,31.618912,0.2,0.5992868
2023-11-08 18:00:00,4.072935,26.0,93.0,86.90991,1009.9307,31.29134,0.8,0.4396367
2023-11-08 19:00:00,3.5455887,25.65,84.0,91.43877,1010.9279,31.328041,0.4,0.28162742
2023-11-08 20:00:00,6.379216,25.25,98.0,92.520386,1011.82513,30.390697,1.0,0.24028325
2023-11-08 21:00:00,2.16,25.0,97.0,93.908485,1012.0239,30.75636,0.1,0.19280362
2023-11-08 22:00:00,2.3051248,24.95,96.0,93.90625,1012.02356,30.654297,0.0,0.19230223
2023-11-08 23:00:00,2.0991426,24.6,98.0,96.467804,1011.9222,30.396854,0.0,0.109163284
2023-11-09 00:00:00,2.5959969,24.3,100.0,97.334564,1011.6212,29.931889,0.0,0.08091354
2023-11-09 01:00:00,2.9024127,24.55,98.0,93.04281,1011.223,29.832386,0.0,0.21438813
2023-11-09 02:00:00,1.835647,25.15,86.0,87.09574,1010.7262,30.290627,0.0,0.41214228
2023-11-09 03:00:00,0.5091169,25.15,27.0,87.35993,1010.2268,30.513378,0.0,0.40370202
2023-11-09 04:00:00,0.5091169,25.25,65.0,86.57874,1010.1273,30.583942,0.0,0.43120813
2023-11-09 05:00:00,0.5091169,25.35,96.0,86.06523,1010.3273,30.683811,0.0,0.45037365
2023-11-09 06:00:00,3.319036,24.65,99.0,89.46172,1010.6242,29.545734,0.0,0.32670212
2023-11-09 07:00:00,2.0364676,25.45,100.0,90.06203,1011.12695,31.069695,0.0,0.32307982
2023-11-09 08:00:00,3.096837,26.45,97.0,89.327354,1012.1299,32.44557,0.0,0.36804914
2023-11-09 09:00:00,0.5091169,27.6,27.0,86.023636,1012.53406,34.295185,0.0,0.51555824
2023-11-09 10:00:00,3.7585104,28.7,53.0,78.546234,1012.439,35.425785,0.0,0.8436725
2023-11-09 11:00:00,7.5685663,29.05,20.0,77.431076,1011.84094,35.785362,0.0,0.90565634
2023-11-09 12:00:00,10.805998,28.9,19.0,78.34007,1010.94183,35.23278,0.0,0.86167574
2023-11-09 13:00:00,14.693999,28.85,50.0,78.80227,1009.94275,34.308067,0.0,0.8408513
2023-11-09 14:00:00,13.53236,28.5,91.0,80.900314,1009.4418,33.55664,0.0,0.7424221
2023-11-09 15:00:00,10.630672,28.35,26.0,81.36563,1009.04156,33.43714,0.0,0.71806455
2023-11-09 16:00:00,8.78872,28.05,18.0,81.57185,1009.33997,33.244877,0.0,0.6978669
2023-11-09 17:00:00,5.634891,27.5,59.0,84.993324,1009.7373,33.252357,0.0,0.5503595
2023-11-09 18:00:00,3.96,26.5,100.0,90.675415,1010.5321,32.563107,0.1,0.32249832
2023-11-09 19:00:00,5.771239,26.3,100.0,90.933556,1011.62976,32.002163,0.2,0.3099041
2023-11-09 20:00:00,1.1384199,27.55,99.0,82.9894,1012.53406,33.73377,0.1,0.62569976
2023-11-09 21:00:00,1.609969,27.25,100.0,84.207886,1012.83246,33.3338,0.0,0.5707879
2023-11-09 22:00:00,4.510787,25.6,100.0,93.374405,1012.7256,31.32687,0.0,0.21730256
2023-11-09 23:00:00,5.815978,25.55,100.0,94.77922,1013.2246,31.214607,0.2,0.17071772
2023-11-10 00:00:00,3.6179552,25.45,94.0,95.05928,1012.82477,31.40318,0.0,0.1606059
2023-11-10 01:00:00,3.396233,24.9,46.0,96.7651,1011.9234,30.726944,0.0,0.10177755
2023-11-10 02:00:00,4.5536795,24.2,24.0,97.62583,1011.621,29.515717,0.0,0.07164192
2023-11-10 03:00:00,4.198285,24.4,5.0,95.02133,1011.32196,29.61443,0.0,0.15204716
2023-11-10 04:00:00,4.6102495,23.95,5.0,95.87019,1011.32,28.924171,0.0,0.12277317
2023-11-10 05:00:00,3.7585104,24.0,25.0,96.45215,1011.9196,29.188347,0.0,0.105787754
2023-11-10 06:00:00,3.8939953,23.8,0.0,97.324715,1012.3181,28.938763,0.0,0.07881951
2023-11-10 07:00:00,5.4477882,25.35,1.0,94.48828,1013.1238,30.908802,0.0,0.17811036
2023-11-10 08:00:00,4.510787,26.95,92.0,88.83362,1014.22943,32.99722,0.0,0.3965392
2023-11-10 09:00:00,5.4833565,28.2,91.0,81.10422,1014.7338,33.908764,0.2,0.7218392
2023-11-10 10:00:00,7.5685663,28.9,86.0,77.17781,1014.53735,34.685028,0.1,0.9079375
2023-11-10 11:00:00,9.0645685,29.15,41.0,76.98451,1013.7392,35.538727,0.0,0.9289212
2023-11-10 12:00:00,10.446206,29.0,40.0,79.05851,1012.73987,35.303005,0.1,0.83790016
2023-11-10 13:00:00,9.885262,28.45,72.0,83.092476,1011.5391,34.765816,0.0,0.6552799
2023-11-10 14:00:00,8.699793,28.5,58.0,82.85142,1010.7402,34.271015,0.0,0.6665523
2023-11-10 15:00:00,9.255571,28.3,54.0,83.57144,1010.24005,33.85045,0.0,0.63120365
2023-11-10 16:00:00,9.793058,27.95,41.0,83.035324,1010.43823,33.127552,0.1,0.6387055
2023-11-10 17:00:00,6.6185193,27.35,86.0,86.256676,1010.9351,33.023994,0.0,0.49962354
2023-11-10 18:00:00,4.6800003,26.8,96.0,89.08741,1011.6321,32.757618,0.0,0.384135
2023-11-10 19:00:00,5.1165614,26.3,100.0,91.75183,1012.62854,32.194767,0.0,0.28192997
2023-11-10 20:00:00,2.52,26.35,63.0,92.579155,1013.32794,32.754044,1.1,0.25439405
2023-11-10 21:00:00,4.2136917,25.7,45.0,96.209076,1013.82446,31.858093,0.1,0.1250627
2023-11-10 22:00:00,1.8,25.5,31.0,96.7793,1013.72363,31.944881,0.1,0.10500097
2023-11-10 23:00:00,2.9024127,25.45,23.0,95.91532,1013.6238,31.604164,0.0,0.13277602
2023-11-11 00:00:00,2.1897945,25.85,34.0,91.17736,1013.3258,31.81984,0.1,0.2936771
2023-11-11 01:00:00,1.8,26.05,47.0,89.56556,1012.9273,32.01338,0.1,0.3514614
2023-11-11 02:00:00,2.1897945,25.55,25.0,92.25947,1012.2259,31.45729,0.1,0.25312495
2023-11-11 03:00:00,2.5455842,24.75,75.0,96.7615,1011.723,30.606567,0.0,0.10098505
2023-11-11 04:00:00,4.5820518,24.75,31.0,96.47167,1011.62317,30.278202,0.0,0.11002302
2023-11-11 05:00:00,4.1046314,24.5,10.0,96.17562,1011.9218,29.911606,0.0,0.117491245
2023-11-11 06:00:00,3.6,24.25,23.0,96.1686,1012.7196,29.582287,0.0,0.115964174
2023-11-11 07:00:00,3.6,25.55,16.0,92.25947,1013.52423,31.251633,0.0,0.25312495
2023-11-11 08:00:00,4.6938252,26.6,45.0,90.952805,1014.72723,32.653816,0.1,0.31474543
2023-11-11 09:00:00,2.16,27.65,16.0,86.8003,1015.33093,34.236385,0.0,0.4883213
2023-11-11 10:00:00,3.219938,28.45,18.0,84.58704,1015.0348,35.567375,0.0,0.5973358
2023-11-11 11:00:00,6.489992,29.0,17.0,82.41892,1014.43774,36.444645,0.0,0.7033913
2023-11-11 12:00:00,10.799999,29.15,3.0,80.742615,1013.5394,36.074875,0.0,0.7771745
2023-11-11 13:00:00,11.384198,28.8,15.0,80.938446,1012.4393,35.001793,0.0,0.7539003
2023-11-11 14:00:00,10.805998,28.65,23.0,80.91939,1011.63965,34.3502,0.0,0.7481427
2023-11-11 15:00:00,10.966713,28.4,36.0,80.88762,1011.2392,33.4056,0.0,0.73862886
2023-11-11 16:00:00,9.449572,27.95,10.0,82.29451,1011.3371,33.08079,0.0,0.66660714
2023-11-11 17:00:00,5.937272,27.3,5.0,85.22728,1011.5341,32.911987,0.0,0.53549266
2023-11-11 18:00:00,4.452954,26.35,9.0,91.208694,1012.3292,32.309002,0.0,0.30138302
2023-11-11 19:00:00,3.4152596,27.35,16.0,84.97791,1013.3321,33.3297,0.0,0.5461266
2023-11-11 20:00:00,2.9024127,25.95,41.0,93.950165,1013.7256,32.20077,0.3,0.20255947
2023-11-11 21:00:00,3.5455887,25.3,100.0,93.640526,1014.62195,31.009941,0.9,0.20490146
2023-11-11 22:00:00,7.69592,25.2,70.0,96.19518,1014.62134,30.526802,0.1,0.12185955
2023-11-11 23:00:00,5.6920996,25.0,100.0,97.639854,1014.82043,30.651371,0.1,0.07469654
2023-11-12 00:00:00,2.968636,24.8,30.0,97.05314,1014.2202,30.65781,0.0,0.092163324
2023-11-12 01:00:00,2.7416782,25.0,100.0,95.32858,1013.9216,30.82761,0.2,0.1478517
2023-11-12 02:00:00,3.319036,24.75,25.0,95.606834,1013.1213,30.36874,0.0,0.13699317
2023-11-12 03:00:00,3.4152596,24.35,22.0,95.59394,1012.7202,29.709099,0.0,0.13415718
2023-11-12 04:00:00,1.835647,24.6,80.0,92.764946,1012.821,30.037888,0.4,0.2236166
2023-11-12 05:00:00,2.6208394,24.2,44.0,97.040085,1013.21893,29.73621,0.2,0.08931875
2023-11-12 06:00:00,2.3051248,24.55,69.0,92.20369,1014.0195,29.829704,0.2,0.24024963
2023-11-12 07:00:00,4.39436,25.5,23.0,88.185814,1014.6225,30.593582,0.3,0.38522673
2023-11-12 08:00:00,3.219938,26.8,20.0,85.17651,1015.52716,32.49247,0.0,0.5218446
2023-11-12 09:00:00,1.1384199,27.5,24.0,83.73235,1016.12933,33.7475,0.0,0.5966213
